tSNE_1,tSNE_2,KMeans_Profile,Customer_Profile
-10.667238,-43.676773,3,3
19.534254,-33.741333,3,2
-51.03268,2.8018665,0,4
-20.388243,64.567406,1,1
-40.32307,-43.169453,0,4
72.60246,-23.897682,2,2
36.338116,-32.59194,3,2
-28.261757,-46.020416,0,4
9.708839,-28.73416,3,3
-17.380802,47.799976,1,1
73.650024,-12.809194,2,2
2.4640641,-28.482145,3,3
-16.00878,7.3589163,0,5
1.0233835,12.116088,0,5
19.884207,-2.0789044,3,3
-24.51432,-27.907734,0,4
8.350057,-4.781567,3,3
-11.205309,-42.850033,3,3
40.18623,-8.971529,3,2
-36.87085,4.533465,0,1
-15.892484,-52.329147,0,4
-28.76046,-2.7412517,0,5
-45.482986,-30.965155,0,4
62.463436,-2.4766545,2,2
41.63601,-4.369044,3,2
19.021658,4.4280267,3,3
-19.796135,52.24522,1,1
-15.763653,6.40788,0,1
78.05465,-10.152527,2,2
56.927116,4.5263724,2,2
-18.601498,4.456335,0,4
12.793233,-24.850464,3,3
82.86477,-12.715442,2,2
-36.11673,-36.174732,0,4
16.625183,20.086061,0,5
-47.12291,3.1226249,0,1
6.1653304,49.327335,1,5
13.823314,-13.188409,3,2
-42.198483,-36.938713,0,4
-46.066948,-13.956184,0,4
21.262127,4.904214,3,3
-41.771793,-37.11752,0,4
23.639914,-13.678072,3,3
60.533478,-23.089884,2,2
15.530982,24.982044,1,5
6.4127417,47.66066,1,5
37.955143,-11.618513,3,2
10.889545,-12.647107,3,3
-17.812668,13.997813,1,5
8.247389,31.74644,1,1
15.95763,1.7810073,3,3
-46.21665,-0.65477914,0,4
-22.806002,51.86519,1,1
-14.221344,-39.69346,0,4
-9.227103,-29.12046,0,3
-1.9119974,15.41834,1,5
-22.81445,-18.835457,0,3
76.9955,-4.5139604,2,2
8.2105255,42.3588,1,1
44.35302,-21.653597,3,2
49.253475,6.8220563,2,3
-40.81244,21.572008,1,1
46.034203,-2.4092548,2,2
-13.571131,-39.010044,0,3
14.2787895,-35.376648,3,3
-22.989124,-36.234394,0,4
-29.524832,50.594925,1,1
-37.37874,-44.62025,0,4
65.78806,1.1045673,2,2
-38.415714,28.344973,1,1
-33.921688,19.002504,1,1
49.88835,-1.361153,2,2
-51.852978,-33.889698,0,4
-53.18801,-21.192074,0,4
-13.893213,5.2254915,0,5
1.3162823,-28.758703,3,3
-25.621569,1.4028591,0,5
3.6668894,68.50952,1,5
-42.625023,-28.57698,0,4
-48.30861,-22.491383,0,4
41.69569,-33.743717,3,2
-12.03261,35.478657,1,5
42.76087,-31.183456,3,2
-18.61602,2.748576,0,5
-34.790688,-33.98041,0,4
-10.9583025,-10.951591,0,4
-23.595903,41.652416,1,5
12.866615,40.729115,1,5
-28.707027,-46.62506,0,4
14.114848,-11.906503,3,2
-38.78658,-51.781414,0,4
-47.606873,13.459471,0,1
5.4823875,-4.02777,3,3
-3.8681817,-38.051926,0,3
20.945196,45.970715,1,5
61.992382,-2.5853665,2,2
-43.797005,-2.9312978,0,4
-2.6459827,17.268484,1,5
-12.16005,8.255231,1,5
27.54624,-19.446901,3,2
-26.851543,-49.623848,0,4
1.767485,18.021605,1,5
11.134935,31.557096,1,5
-56.68712,-19.774519,0,4
-32.958527,-28.222336,0,4
5.3543696,30.23898,1,5
2.8729103,-24.8911,3,3
-33.201557,40.273216,1,1
47.487045,-24.031538,3,2
-25.59857,27.596996,1,1
-1.9794664,59.558327,1,1
-55.888775,-19.48651,0,4
-1.2898537,64.38564,1,5
2.8858318,67.03449,1,1
-22.500164,27.929888,1,1
39.953377,-17.626108,3,3
10.79168,54.42246,1,5
-10.179192,25.100431,1,5
12.614851,-26.347572,3,3
73.39746,-6.7161317,2,2
-12.152467,49.720604,1,1
16.247372,32.91719,1,5
-0.04622215,14.148054,1,5
9.228697,-23.794777,3,3
-22.391079,43.74794,1,1
-15.85392,-27.394325,0,4
-14.385504,52.407215,1,1
-23.98992,14.96065,1,1
69.5718,-18.94949,2,2
-32.224434,4.883868,0,1
19.789795,43.588562,1,5
73.208046,-13.431235,2,2
82.58431,-2.400639,2,2
-3.588392,-36.522404,0,3
-17.266327,-31.406364,0,3
-20.825136,53.958252,1,1
6.2792125,61.619255,1,5
-2.7863128,-39.067043,3,3
16.924007,-25.75515,3,3
-57.14409,-9.686717,0,4
-4.1535044,50.774128,1,5
61.84587,-17.146835,2,2
-2.18066,-29.358936,3,3
69.878136,2.0607507,2,2
6.4219127,-8.969872,3,3
7.454159,31.17041,1,1
65.28708,-17.602354,2,2
2.6618283,-0.6219119,1,4
83.70194,-5.576036,2,2
58.848686,-1.3396403,2,2
17.149424,28.619347,1,5
-52.809635,6.274289,0,1
-17.904362,-42.211098,0,4
-29.00039,33.782436,1,1
37.805458,-35.55363,3,2
-6.0882115,40.97801,1,5
-27.79004,-37.026276,0,5
18.65878,-8.040642,3,3
-39.962734,-7.0387425,0,3
23.04007,-12.549765,3,3
12.578017,56.754875,1,5
-36.616856,-46.12934,0,4
-36.89645,-5.1928997,0,5
-40.572372,32.98784,1,1
-24.161133,43.028706,1,1
44.99999,-21.071035,2,2
-36.273132,27.347069,1,1
56.76341,-25.731255,2,2
-0.47774222,56.23363,1,5
-24.547043,52.1899,1,1
-41.922577,2.4450152,0,1
-24.055592,7.6312428,0,5
-19.72956,18.748636,1,1
47.53197,-2.905192,2,2
70.74303,-15.219496,2,2
33.9038,-5.0979233,3,2
-36.41961,-7.838923,0,1
-12.30174,-34.48154,0,3
-29.878687,60.568867,1,1
-17.513756,-46.095913,0,4
10.918612,-13.497426,3,3
-48.89927,32.435078,1,1
12.655943,-22.787615,3,3
67.94281,-9.277515,2,2
-19.233622,-39.170544,0,4
2.4800386,-30.845913,3,3
19.164576,29.18714,1,5
-47.779385,13.780498,0,1
0.90702176,-42.556847,3,3
-14.689481,46.69253,1,1
-11.112129,17.390388,1,5
-13.994763,25.19918,1,1
-36.28408,14.120425,0,5
-9.144888,67.0179,1,1
88.10238,-12.003229,2,2
-19.632006,41.328995,1,1
69.40703,-0.8924436,2,2
-23.951788,-45.02814,0,4
15.427256,21.898546,3,5
3.5961213,26.392445,1,5
-30.383724,36.725727,1,5
-14.357253,57.90794,1,1
-53.81207,-3.062848,0,1
11.220977,-13.874502,3,3
1.5271444,-30.441986,3,3
-11.243399,-13.344546,0,3
-34.375774,24.117434,1,1
-17.834024,-12.844332,0,3
6.2239122,-2.1819692,3,3
-18.32589,-54.230534,0,4
-31.554323,45.290752,1,1
32.40452,-9.842157,3,3
42.41888,-31.406055,3,2
20.712503,-2.1900158,3,3
-4.4424815,-16.520317,3,3
68.09494,-10.468098,2,2
19.221502,53.498573,1,5
51.22742,6.563262,2,2
-44.81499,2.1664884,0,4
-43.017746,-48.429783,0,4
-8.323206,45.271034,1,5
61.67498,-19.123732,2,2
-22.58652,2.2494633,0,4
-32.856506,-28.537111,0,4
-14.21708,38.158016,1,5
-46.510876,-18.605444,0,4
68.35197,-6.160239,2,2
-37.499325,-46.02223,0,4
51.728035,1.852039,2,2
-11.732969,61.736465,1,1
-44.9254,-12.358276,0,1
-1.9143716,5.312754,3,3
87.72154,-13.678174,2,2
-37.212128,29.53028,1,1
44.586212,-7.2167997,2,2
72.87783,-14.309126,2,2
8.235311,0.8953315,1,3
-16.427431,61.481365,1,1
55.53216,-29.294334,2,2
81.58026,-8.675658,2,2
10.727873,-33.8022,3,3
5.9186034,37.023903,1,5
-29.297947,53.953266,1,1
-19.443941,-34.322254,0,4
30.921177,-24.156542,3,2
12.052912,-30.784561,3,3
-39.210835,-53.395752,0,4
71.03205,-5.0497856,2,2
67.566765,-4.9359927,2,2
-36.409367,-48.513985,0,4
-53.31229,2.9788065,0,1
-18.981815,-20.838516,0,3
-11.726899,38.184395,1,1
-0.98733175,32.89082,1,5
51.732513,-10.6348505,2,2
-33.22752,38.635635,1,1
17.16184,-18.360785,3,3
3.2174773,27.684727,1,5
40.499992,-18.916327,3,3
-19.952515,-32.68481,0,4
-19.889292,-31.672855,0,4
17.539272,-6.6095643,3,3
-53.29361,1.5563339,0,4
-29.565899,33.229416,1,1
-48.32064,21.340294,1,1
-38.390728,3.0021682,0,1
-24.842161,-37.17341,0,4
-17.398726,22.379196,1,5
87.43309,-15.019045,2,2
-36.078606,15.168426,1,1
5.3624167,43.321964,1,5
10.649072,34.64344,1,4
69.63174,-6.013472,2,2
0.7006464,-40.637753,3,3
-27.157417,34.370228,1,1
41.985786,-21.403105,2,2
-51.78491,-28.398443,0,4
-7.405786,-21.43459,0,4
-39.97168,-24.415716,0,4
-9.657162,10.022608,0,5
-54.991245,-25.544336,0,4
31.362814,-36.88942,3,2
60.56535,-7.9875255,2,2
2.1039972,55.10543,1,5
-23.445011,35.55212,1,1
-7.5035887,-15.910127,1,3
12.062883,-13.706795,3,3
1.3907037,30.330788,1,5
47.105576,-3.3774796,2,2
-44.075493,-48.856895,0,4
5.6013556,-18.229282,3,2
1.0480472,26.526445,1,5
67.02954,-23.551083,2,2
5.715985,16.642384,1,5
-14.130108,52.051476,1,1
-0.18991086,-28.838501,3,3
26.20268,-36.91202,3,3
-30.382885,14.804781,1,1
67.17457,-29.780354,2,2
85.23627,-13.263289,2,2
-13.473478,2.6713753,0,5
-25.141893,31.715649,1,1
-21.707567,3.0979645,0,5
-50.902817,21.513847,1,1
5.049416,-11.042663,3,3
-17.963396,53.18007,1,1
44.27065,-29.898312,3,2
20.853632,43.28416,1,5
71.277374,-21.263208,2,2
-28.619915,62.333607,1,1
-9.3731,-16.626303,3,3
-26.962648,54.130745,1,1
82.53838,-14.713736,2,2
19.02045,-14.452562,3,2
-0.6637577,-33.018238,3,3
41.117737,-6.5558867,3,2
48.965813,-19.209005,3,2
-37.58669,47.466244,1,5
-44.593086,-22.93095,0,4
3.3332458,25.943514,1,5
33.17585,7.2785263,3,3
-16.466846,33.071434,1,5
-0.1344954,42.915806,1,1
56.069454,-21.399544,2,2
-24.79034,38.888165,1,5
59.491444,-26.033596,2,2
28.395552,-19.540823,3,3
-22.121298,-36.340057,0,4
-17.561085,0.96840423,0,4
22.815092,-10.0239935,3,3
-2.2026927,45.44862,1,1
-35.682243,17.450481,1,1
-19.976664,-0.9017008,0,4
3.0070374,-1.281135,3,3
67.18857,-6.162502,2,2
-11.028233,67.13526,1,1
-32.353096,-15.378666,0,4
-1.4719294,-44.23347,3,2
76.047424,-23.99348,2,2
-0.27172518,67.141525,1,1
65.55387,-24.358486,2,2
89.21842,-9.807294,2,2
-3.0637946,-14.474094,3,3
36.365845,-17.27853,2,3
-50.53406,5.834847,0,1
9.104067,56.736736,1,5
-41.649242,-42.26913,0,4
36.002243,-36.1048,3,3
14.810239,-26.83453,3,3
13.03129,-10.7040825,3,3
-19.130465,24.85738,1,1
2.004551,56.8013,1,5
-42.51939,-39.838585,0,4
-17.77359,-44.598618,0,4
-44.627544,-16.868563,0,4
-49.058212,18.739136,1,1
-19.402035,-14.790089,3,4
-49.185524,-11.788121,0,4
-21.097925,59.943295,1,1
-46.89351,-36.085594,0,4
19.956976,-32.649784,3,2
-9.633943,49.77682,1,1
4.964439,-30.175554,3,3
-7.9486084,43.76079,1,5
33.973793,-5.2353883,3,2
0.5239384,18.610384,1,5
19.776112,49.913105,1,5
-34.519066,-42.35726,0,4
-36.819744,25.215382,1,1
62.477463,-7.7619963,2,2
-41.732113,-3.2320204,0,1
-55.622883,-29.80935,0,4
54.63241,2.1690352,2,2
62.181057,-10.074263,2,2
-37.06335,-48.729626,0,4
-20.330015,34.01416,1,1
45.776047,-3.0374508,2,2
-25.24558,52.531727,1,1
-33.47706,-23.432505,0,4
31.078316,-18.280685,3,2
-36.181343,-19.814844,0,4
27.631649,-5.7768226,3,3
-36.776104,16.752615,1,5
-31.081152,32.60645,1,1
-29.5461,59.153248,1,1
-26.463366,-19.141983,0,4
30.05079,11.249883,1,1
-37.506187,-26.291563,0,3
3.6367414,20.728783,1,5
40.670006,-6.793061,3,2
25.16889,8.865086,1,3
6.414864,2.3983922,1,1
-21.493294,-46.51507,0,3
-24.74676,13.483467,1,5
61.43111,-13.019095,2,2
29.767344,-39.47492,3,2
5.3979406,-10.648486,3,3
0.6134756,34.29385,1,5
5.5244145,34.625027,1,5
57.695362,-29.692486,2,2
20.857891,45.174377,1,5
-3.5028262,-11.842207,3,3
20.253563,-30.104519,3,3
-22.47305,-35.691387,0,4
88.67551,-7.618884,2,2
-45.419426,9.224321,0,1
-38.92422,-25.535042,0,4
-4.3077188,50.94666,1,1
9.7797,-26.205511,3,3
-51.87962,-17.814692,0,4
-48.19587,10.540557,0,1
-52.43949,4.037427,0,4
-31.06967,-42.019855,0,4
-7.549461,67.06547,1,1
3.2154205,-30.342848,3,3
-3.9309933,-43.26801,0,3
58.23076,-26.08978,2,2
-0.5114356,-25.372448,3,3
-24.947285,26.265991,1,1
-19.553175,-44.43241,0,4
-19.144838,21.586386,1,1
64.15909,-13.284117,2,2
-13.175226,-32.952915,0,4
51.270157,-15.393487,2,2
-33.6912,48.616566,1,1
-34.8607,-6.6699104,0,4
13.596849,21.725435,1,5
48.88292,-13.197759,2,2
-46.659416,2.3102334,0,5
5.650907,-24.569689,3,3
2.1881084,17.375294,1,5
-26.29117,63.835194,1,1
6.003075,38.58841,1,5
11.322828,26.156933,1,5
2.2066953,0.17656963,1,1
-59.590954,-22.311878,0,4
13.29688,58.333893,1,5
-23.95331,-35.426914,0,4
-37.51881,-45.219715,0,4
-49.08984,-39.83172,0,4
-21.6404,-38.369537,0,4
-24.248299,45.383774,1,5
5.232104,32.906376,1,5
55.064194,-6.3278756,2,2
-3.662815,50.58324,1,5
17.489285,-9.772547,3,3
40.786163,-27.650557,3,2
-21.075085,46.96866,1,1
19.789371,-15.351987,3,3
4.945753,-35.791542,3,3
11.604723,-9.971905,3,3
36.010036,3.875378,3,3
-1.2890558,-35.93065,0,3
-40.246067,2.9546227,0,1
-8.037284,-30.688988,3,3
-31.221277,13.896645,1,3
-21.63508,22.505367,1,1
2.5780292,45.49609,1,5
-56.50579,-10.759054,0,4
-21.408903,22.596716,1,5
-33.458164,-47.490223,0,4
-17.008928,-27.572346,0,4
70.149254,-20.354567,2,2
13.982474,-5.51046,3,2
-20.211603,-34.95782,0,4
-18.90127,-41.147655,0,3
-38.564922,-48.875458,0,4
-7.5060754,-16.442972,3,3
-16.716045,57.17574,1,1
-25.830103,16.58101,1,5
5.380441,41.884132,1,5
-44.27263,-19.236122,0,4
-43.331413,-18.01407,0,4
-41.78611,-27.27822,0,4
8.312093,37.97544,1,5
11.944703,63.50334,1,5
-53.882286,1.9645367,0,1
47.636925,-19.474464,2,2
23.262495,7.3754077,3,3
38.862537,-17.871992,3,3
-46.459923,30.403585,1,1
-13.097831,-31.320488,0,4
18.819572,6.3717604,3,3
-17.026937,58.495327,1,1
16.61048,39.32958,1,5
23.12196,41.821163,1,5
60.063496,-11.771907,2,2
-45.64252,-29.74477,0,4
-7.896068,12.056412,3,5
17.273676,20.597486,1,5
-36.015434,-17.143871,0,4
5.2233624,16.350407,1,5
7.8676257,-16.614143,3,3
3.7021039,-4.34331,3,3
-21.978632,33.770584,1,1
-53.04075,-42.726673,0,4
13.586436,63.569546,1,5
28.204922,-35.091984,3,3
17.209656,31.380165,1,5
34.015404,-1.4105617,3,3
21.55781,-13.619786,3,3
29.454746,-38.973995,3,2
-44.706936,25.69451,1,1
-28.485325,34.89345,1,5
51.74266,-12.803725,2,2
-48.694935,4.4058404,0,1
-19.705677,17.19727,1,5
-10.253426,6.91196,0,5
19.34053,-17.17297,3,2
-9.210237,51.57909,1,1
-19.822268,41.943897,1,1
-11.500216,29.264706,1,5
-40.22803,-42.626057,0,4
-1.375495,32.7715,1,5
-1.1338904,-41.337643,3,3
64.64958,-21.514423,2,2
-34.0243,10.608379,0,1
-18.57186,-54.562927,0,5
-27.339437,-47.54431,0,4
-4.403926,38.47229,1,5
-1.8415538,-9.646672,3,3
27.538815,-16.88051,3,3
-26.26922,63.53827,1,1
-48.824863,32.83184,1,1
-46.8075,0.03615579,0,4
-8.4926195,0.10310563,0,4
38.19266,-5.7184076,3,2
2.7814577,-7.949692,3,3
-45.698723,7.4579663,0,5
-18.372746,31.892899,1,1
-37.073277,29.173021,1,1
-11.627732,17.186178,1,5
4.9228816,-12.086868,3,3
-33.272366,-44.758106,0,4
17.506336,3.7249618,3,3
-32.063187,15.792306,0,1
-38.527653,-15.449475,0,1
-5.732558,45.46828,1,1
-37.82512,-34.17965,0,4
17.379038,37.153896,1,5
47.966778,-12.929699,2,2
73.595085,-12.793187,2,2
-16.80126,47.080208,1,1
37.63617,-19.801254,2,3
38.209858,-34.871735,3,2
18.06309,3.322923,3,3
-17.5664,68.226265,1,1
-40.200756,19.346598,1,5
74.6894,-10.306729,2,2
-46.038895,-36.82109,0,4
30.59934,-11.507046,3,3
-37.335007,-38.470314,0,4
-5.472114,-21.82214,3,5
-41.406723,42.67084,1,1
-28.817253,-43.01646,0,4
36.734272,-32.226242,3,2
-11.812726,-27.614504,0,3
-45.636677,15.391079,1,5
-24.395992,14.132716,1,1
11.339689,-2.042861,3,3
1.0756807,41.335884,1,5
-43.947144,15.142815,1,1
-34.61528,34.640835,1,1
31.837133,-0.76295936,3,3
60.115437,-23.135044,2,2
5.923299,37.111572,1,5
-52.690838,0.60746026,0,1
41.14698,-16.205292,3,2
46.227745,5.4449306,3,2
9.876029,35.280193,1,5
6.0979633,-32.392735,3,3
21.077105,-29.478462,3,3
-2.1698534,-39.187374,3,3
6.857509,-9.2474575,3,3
-13.61151,-22.936453,0,4
-18.2336,-39.300877,0,3
-56.671124,-23.003628,0,4
-1.858482,-43.99746,0,2
-25.890356,-49.02391,0,4
-48.691986,-31.484993,0,4
-14.80015,-11.025759,0,1
-22.125996,52.10134,1,1
75.02472,-15.219562,2,2
-26.789276,-43.6606,0,4
38.26062,-15.431896,3,3
-7.432834,-16.106617,3,3
14.736746,55.275017,1,5
-15.048977,45.169918,1,5
-47.754673,-32.34759,0,4
-28.990189,-25.773754,0,4
-57.613213,-15.380443,0,4
15.880505,27.672903,1,5
-25.490902,62.357487,1,1
15.377964,49.122772,1,5
53.366405,-31.45994,3,2
-53.40888,2.479767,0,1
26.602623,21.33878,1,2
53.25514,3.3197865,2,2
-25.628689,-16.645567,0,4
-14.488707,64.08643,1,5
-21.716505,33.729034,1,1
-27.848751,-30.354168,0,4
-8.048605,-27.816788,0,3
-28.658346,60.397247,1,5
13.695912,-17.518793,3,3
-17.909689,7.5409336,0,5
20.003504,31.654148,1,5
-49.111183,29.350998,1,1
-56.860905,-33.24724,0,4
-35.904964,-16.385067,0,5
-9.292168,-22.126524,0,3
-55.737423,-11.1242895,0,1
76.64207,-2.4504516,2,2
76.93802,-15.281435,2,2
-20.64289,47.575344,1,1
46.95914,-1.5688268,2,2
15.200251,-26.77975,3,3
17.614944,36.761723,1,5
-9.238473,-31.467707,3,3
31.80019,0.5620532,3,3
44.73504,-21.259262,2,2
15.672414,24.387356,3,5
-30.498478,-42.00254,0,4
55.056904,-29.0489,3,2
0.4036377,18.56805,1,5
86.64744,-5.7819114,2,2
-15.632141,50.613823,1,1
-30.945719,36.909744,1,1
48.76665,-27.34884,2,2
9.307011,66.45918,1,5
25.224419,-2.8280835,3,3
-40.265156,5.3031263,0,4
-15.210922,36.879017,1,1
-21.694916,-23.852856,0,4
16.06672,55.50757,1,5
63.26036,-12.729041,2,2
83.282104,-8.036291,2,2
-49.612762,-10.469005,0,4
5.3968964,-34.380463,3,3
-50.979347,-32.445763,0,4
-32.50892,48.623592,1,1
10.23308,-27.841852,3,3
-26.148123,-45.321503,0,4
39.592785,-8.320411,3,2
4.794907,-13.100682,3,3
24.2363,-3.2677946,3,3
69.232254,-5.6443667,2,2
-43.062756,-18.278435,0,4
-2.3631253,-14.890078,3,3
19.083067,29.625843,1,5
-50.964596,19.965033,1,1
-11.706121,19.292793,1,5
25.028063,1.7958822,3,3
-46.523975,3.1156821,0,1
3.1192267,13.5341215,0,5
-5.773244,-35.36513,0,3
36.325302,-32.80092,3,2
-19.589321,-13.914634,0,4
-33.27042,33.031204,1,1
-42.670288,-28.691616,0,4
-37.85075,13.094156,0,1
-17.740788,-49.385098,0,5
61.335472,-9.652413,2,2
16.816938,-26.905706,3,3
39.163074,-34.31263,3,2
-39.451214,-32.46454,0,4
-40.483345,-22.987206,0,4
18.890673,-2.227709,3,3
-13.468376,20.244919,1,1
-13.636642,49.791874,1,1
-13.831144,52.312016,1,5
64.03598,1.7711626,2,2
11.035968,-31.425453,3,3
29.286943,-18.003845,3,2
-14.283991,4.205992,0,5
19.289335,0.47544134,3,3
0.20505142,35.02022,1,5
79.471664,-7.7622886,2,2
80.33179,-6.2697043,2,2
-1.3045301,-37.95057,0,3
-45.98784,36.698708,1,1
2.819604,37.32243,1,5
-13.091633,27.715673,1,5
-2.920869,45.910244,1,5
-20.817167,30.00173,1,5
16.588154,-35.83102,3,3
-4.6211796,-11.712169,3,3
91.71516,-11.281232,2,2
-37.168877,-51.397926,0,4
60.72605,-19.90695,2,2
-15.263902,24.731947,1,1
-43.23588,-46.800518,0,4
-35.954647,-10.9820595,0,1
-26.104927,40.19631,1,5
66.14903,-28.062138,2,2
-36.62543,-53.16831,0,4
9.774469,27.140545,1,5
-34.781464,-54.727703,0,4
-20.282806,-36.71577,0,4
-48.437862,26.159214,1,5
4.774365,-7.3898873,3,3
-3.5177438,58.632175,1,5
-7.2677355,29.137064,1,1
-18.439947,-40.22323,0,4
-30.545212,-7.8398075,0,4
17.88629,55.525543,1,5
21.511604,-13.739552,3,3
-20.698177,49.394527,1,1
-55.251827,-31.076412,0,4
-7.4554224,44.02764,1,1
14.745237,5.720272,3,3
33.872383,4.3204494,3,3
-26.300247,42.002914,1,5
-50.33862,-33.243294,0,4
-31.374807,40.810314,1,1
10.465644,40.828102,1,5
2.5435424,-22.249641,3,3
-14.93202,47.74872,1,1
83.63708,-12.639348,2,2
-20.007141,36.45559,1,1
-38.61948,-25.47566,0,4
10.108614,31.959423,1,5
-8.4005575,30.309612,1,5
53.95513,-11.198665,2,2
-13.661608,0.1467678,0,5
-50.303886,23.191235,1,1
16.00371,-8.891596,3,3
-29.355698,-3.1019835,0,1
18.44573,-20.746288,3,3
-10.9096365,-25.656458,0,3
-28.58864,45.388557,1,1
31.17809,-34.071396,3,2
-44.7561,8.087316,0,1
24.950348,-28.263111,3,3
13.926164,-4.487387,3,3
-1.3049005,-18.446667,3,4
62.308266,2.7947342,2,2
-8.664013,43.743656,1,1
56.433624,-9.414685,2,2
-48.60825,8.497911,0,1
12.761002,22.899553,1,5
-49.3084,21.494974,1,1
-17.44955,23.473576,1,5
30.718143,8.278089,3,3
78.386566,-3.574081,2,2
-25.692608,-34.827457,0,4
7.106276,44.88323,1,5
-25.492632,-47.52957,0,4
0.90169096,36.665154,1,1
66.732834,-25.22488,2,2
-48.030922,-35.0576,0,4
16.322765,37.408604,1,5
21.45393,45.931984,1,5
-21.278059,34.94153,1,1
57.942978,-6.821692,2,2
-30.764164,36.405632,1,1
40.18216,0.061231125,3,3
-41.367496,35.34365,1,1
-17.142757,0.022718344,0,3
15.766708,22.905033,3,5
-22.864246,59.671543,1,5
-17.006012,-51.885437,0,4
-30.07013,-27.14298,0,4
18.82433,-21.023994,3,3
-18.700075,21.777357,1,5
47.110077,-10.820831,2,2
-7.689618,-29.128841,0,4
14.720634,30.052284,1,5
-37.093243,-55.084522,0,4
-50.343952,5.719954,0,1
20.255323,-0.67852,3,3
8.499273,35.523903,1,5
5.0465517,-32.57786,3,3
-23.432877,-33.42997,0,4
75.816475,-15.872196,2,2
-10.284286,6.6550903,0,4
-49.457066,-31.454758,0,4
72.082985,-7.0568385,2,2
-26.335737,54.290348,1,1
-47.594025,-35.050503,0,4
76.85376,-19.230865,2,2
-15.964388,-24.229568,0,4
-10.778151,-42.44274,0,3
7.0969753,-13.787348,3,3
-48.735313,36.88337,1,1
48.36006,-20.585165,3,2
0.64116377,-34.584663,3,3
89.75646,-14.177418,2,2
60.29725,-0.3414445,2,2
43.653732,-23.891632,3,2
58.7804,3.238778,2,2
-19.108751,-11.645916,0,3
-46.51018,-49.551064,0,4
26.262938,-14.728761,3,3
-8.134783,-31.15888,3,3
12.725557,-25.227076,3,3
15.049035,59.094864,1,5
-35.921547,1.8590976,0,5
20.064909,-11.540847,3,3
1.9704347,38.641838,1,5
-6.0883512,12.493772,1,1
18.912971,3.8001122,3,3
-32.6949,5.276335,0,1
70.044945,-5.1977873,2,2
-2.66114,-4.394434,3,4
-15.593294,2.885006,0,5
17.770573,32.96184,1,5
45.42932,-0.5096833,2,3
-17.56954,-12.181067,0,4
54.390945,-18.767204,2,2
9.616922,-36.568317,3,3
67.43197,-22.794367,2,2
-45.556763,-7.4241905,0,4
68.855804,-20.158638,2,2
-46.800877,-7.8347983,0,4
-34.44256,15.178069,1,1
62.998512,-16.996967,2,2
11.429207,28.273539,1,5
-34.48261,51.09207,1,1
9.188914,-15.123477,3,3
-28.262915,-32.23556,0,4
33.929295,-9.645322,3,2
-28.429882,51.132313,1,1
-37.286224,-14.5985775,0,4
-39.537876,-42.389515,0,4
20.510921,-13.645764,3,3
-40.283726,12.928814,0,1
-18.089245,51.0403,1,1
-28.414825,29.758953,1,1
14.645009,41.83262,1,5
28.437346,-25.368492,3,3
10.884986,-12.377345,3,3
-38.381306,29.655249,1,1
-12.362035,24.97981,1,1
-15.895242,-50.684353,0,4
18.761007,-18.254663,3,3
-27.2831,20.311115,1,1
-16.389544,-45.97746,0,4
77.03267,-20.326948,2,2
-22.026758,-45.657314,0,4
-59.709553,-23.799746,0,4
-22.412916,5.2227283,0,5
-7.4353366,-24.847298,3,3
19.235558,-8.024439,3,3
10.7666855,6.1273694,3,1
-9.482012,32.42735,1,5
-3.7913685,-38.44905,0,3
-55.72872,-30.98904,0,4
-43.604942,24.415562,1,1
-39.625843,21.795187,1,1
6.738826,-11.633369,3,3
3.678357,51.808823,1,5
48.834175,-9.552618,2,2
-33.579494,20.27616,1,1
12.214041,-26.5067,3,3
2.785132,66.47131,1,1
14.850627,60.908726,1,5
-49.221813,-29.312263,0,1
-36.473934,-33.460045,0,4
-22.443064,29.333992,1,1
81.30313,-14.8080635,2,2
-48.0662,3.8024266,0,1
-28.44789,-54.603878,0,4
-44.910458,-14.335045,0,4
34.343395,1.1007668,3,2
38.20871,-8.174869,3,2
87.66595,-8.7050705,2,2
12.959311,33.401474,1,5
-46.067066,-10.494387,0,3
28.96471,-11.940454,3,3
49.40176,3.2512848,2,2
-0.3351321,-29.988052,3,3
-29.453384,-47.247112,0,4
54.41331,2.6572244,2,2
17.965647,57.273155,1,5
6.1631002,55.037815,1,1
14.487707,42.374542,1,5
54.54481,-5.583744,2,2
-44.68899,38.724304,1,1
85.0462,-4.5499783,2,2
-7.87165,-32.09637,3,3
-48.206882,-23.40745,0,4
-40.044827,-33.027905,0,4
17.824453,-28.00875,3,3
7.0644336,21.57112,1,5
7.9378176,19.782816,1,5
-28.735888,31.854527,1,1
-23.43832,-36.332,0,4
3.414967,56.002483,1,1
31.91095,4.2210784,3,3
-17.75398,-22.828606,0,4
21.719921,-2.7736657,3,3
-0.87902445,37.602463,1,5
-42.405056,-3.545116,0,1
-18.809952,-0.83714837,0,4
-51.968334,-15.114325,0,4
70.42167,-0.7584797,2,2
7.9759617,-31.258362,3,3
37.261303,-33.939693,3,2
-38.744152,-51.58223,0,4
-36.160408,-36.26576,0,4
60.28431,-27.126574,2,2
-49.158783,-35.918404,0,4
17.032576,-17.822186,3,3
-43.87371,-4.5705266,0,4
51.450565,-2.8883004,2,2
51.87896,-13.067021,2,2
-28.235449,-50.636215,0,3
13.194295,-36.519444,3,3
